,query,month,unique_channels,new_views,hours_watched
625,Lay's ,July 2018,2,233,85
626,Lay's ,June 2018,3,382,90
627,Lay's ,May 2018,3,352,147
628,Lay's ,April 2018,2,"2,750",422
629,Lay's ,March 2018,2,47,21
630,Lay's ,February 2018,2,571,91
631,Lay's ,January 2018,2,"1,410","1,350"
632,Lay's ,December 2017,1,55,17
633,Lay's ,November 2017,1,"2,681",922
634,Lay's ,October 2017,2,100,27
635,Stacy's Pita Chips,May 2019,0,0,0
636,Stacy's Pita Chips,April 2019,0,0,0
637,Stacy's Pita Chips,March 2019,0,0,0
638,Stacy's Pita Chips,February 2019,0,0,0
639,Stacy's Pita Chips,January 2019,0,0,0
640,Stacy's Pita Chips,December 2018,0,0,0
641,Stacy's Pita Chips,November 2018,0,0,0
642,Stacy's Pita Chips,October 2018,0,0,0
643,Stacy's Pita Chips,September 2018,0,0,0
644,Stacy's Pita Chips,August 2018,0,0,0
645,Stacy's Pita Chips,July 2018,0,0,0
646,Stacy's Pita Chips,June 2018,0,0,0
647,Stacy's Pita Chips,May 2018,0,0,0
648,Stacy's Pita Chips,April 2018,0,0,0
649,Stacy's Pita Chips,March 2018,0,0,0
650,Stacy's Pita Chips,February 2018,0,0,0
651,Stacy's Pita Chips,January 2018,0,0,0
652,Stacy's Pita Chips,December 2017,0,0,0
653,Stacy's Pita Chips,November 2017,0,0,0
654,Stacy's Pita Chips,October 2017,0,0,0
655,Tostitos,May 2019,2,54,25
656,Tostitos,April 2019,2,336,101
657,Tostitos,March 2019,1,507,49
658,Tostitos,February 2019,1,"1,712",720
659,Tostitos,January 2019,1,"1,969",657
660,Tostitos,December 2018,1,"1,539",458
661,Tostitos,November 2018,2,"1,558",424
662,Tostitos,October 2018,0,0,0
663,Tostitos,September 2018,1,"3,259","1,179"
664,Tostitos,August 2018,1,302,77
665,Tostitos,July 2018,1,732,314
666,Tostitos,June 2018,1,112,25
667,Tostitos,May 2018,1,350,155
668,Tostitos,April 2018,1,180,32
669,Tostitos,March 2018,1,281,42
670,Tostitos,February 2018,1,388,31
671,Tostitos,January 2018,1,"1,089",252
672,Tostitos,December 2017,1,856,546
673,Tostitos,November 2017,1,343,119
674,Tostitos,October 2017,2,949,488
675,Dannon,May 2019,43,"224,668","65,572"
676,Dannon,April 2019,47,"225,509","56,042"
677,Dannon,March 2019,36,"142,023","37,115"
678,Dannon,February 2019,25,"34,641","7,067"
679,Dannon,January 2019,32,"43,530","15,424"
680,Dannon,December 2018,23,"18,029","8,062"
681,Dannon,November 2018,26,"148,517","42,965"
682,Dannon,October 2018,26,"120,964","34,072"
683,Dannon,September 2018,28,"128,335","48,029"
684,Dannon,August 2018,22,"112,545","27,722"
685,Dannon,July 2018,27,"122,032","31,525"
686,Dannon,June 2018,26,"161,737","58,128"
687,Dannon,May 2018,24,"12,175","4,657"
688,Dannon,April 2018,25,"11,431","7,926"
689,Dannon,March 2018,20,"146,098","46,103"
690,Dannon,February 2018,16,"151,681","42,051"
691,Dannon,January 2018,12,"157,014","28,935"
692,Dannon,December 2017,18,"140,988","63,612"
693,Dannon,November 2017,20,"144,648","86,383"
694,Dannon,October 2017,18,"147,644","56,127"
695,Activia,May 2019,2,"6,740","1,461"
696,Activia,April 2019,1,"23,373","5,979"
697,Activia,March 2019,0,0,0
698,Activia,February 2019,2,"1,013",403
699,Activia,January 2019,3,809,137
700,Activia,December 2018,5,"33,559","10,385"
701,Activia,November 2018,4,266,56
702,Activia,October 2018,2,144,34
703,Activia,September 2018,1,266,8
704,Activia,August 2018,3,326,26
705,Activia,July 2018,1,146,9
706,Activia,June 2018,1,581,28
707,Activia,May 2018,4,955,123
708,Activia,April 2018,3,187,15
709,Activia,March 2018,0,0,0
710,Activia,February 2018,1,23,2
711,Activia,January 2018,1,196,153
712,Activia,December 2017,1,133,44
713,Activia,November 2017,0,0,0
714,Activia,October 2017,0,0,0
715,Danimals,May 2019,9,"1,531",973
716,Danimals,April 2019,7,"1,254",880
717,Danimals,March 2019,7,582,406
718,Danimals,February 2019,3,606,218
719,Danimals,January 2019,6,930,467
720,Danimals,December 2018,9,"2,844","1,794"
721,Danimals,November 2018,8,"3,255","1,705"
722,Danimals,October 2018,7,"2,386","1,075"
723,Danimals,September 2018,6,"3,530","1,966"
724,Danimals,August 2018,6,"10,922","2,315"
725,Danimals,July 2018,8,"24,982","4,622"
726,Danimals,June 2018,8,"21,496","4,216"
727,Danimals,May 2018,11,"12,805","5,036"
728,Danimals,April 2018,13,"26,817","8,197"
729,Danimals,March 2018,9,"13,275","5,527"
730,Danimals,February 2018,8,"12,616","4,297"
731,Danimals,January 2018,7,"6,655",989
732,Danimals,December 2017,12,"10,774","4,664"
733,Danimals,November 2017,7,"4,712","2,567"
734,Danimals,October 2017,9,"8,888","3,998"
735,Oikos,May 2019,0,0,0
736,Oikos,April 2019,1,20,2
737,Oikos,March 2019,1,45,12
738,Oikos,February 2019,0,0,0
739,Oikos,January 2019,0,0,0
740,Oikos,December 2018,0,0,0
741,Oikos,November 2018,0,0,0
742,Oikos,October 2018,0,0,0
743,Oikos,September 2018,0,0,0
744,Oikos,August 2018,0,0,0
745,Oikos,July 2018,0,0,0
746,Oikos,June 2018,0,0,0
747,Oikos,May 2018,1,13,6
748,Oikos,April 2018,0,0,0
749,Oikos,March 2018,0,0,0
750,Oikos,February 2018,0,0,0
751,Oikos,January 2018,0,0,0
752,Oikos,December 2017,1,115,26
753,Oikos,November 2017,1,17,2
754,Oikos,October 2017,0,0,0
755,Campbells,May 2019,68,"22,679","16,590"
756,Campbells,April 2019,75,"27,460","19,003"
757,Campbells,March 2019,51,"21,811","19,864"
758,Campbells,February 2019,45,"11,632","5,946"
759,Campbells,January 2019,44,"23,929","18,416"
760,Campbells,December 2018,44,"18,575","16,380"
761,Campbells,November 2018,46,"23,428","17,184"
762,Campbells,October 2018,44,"25,593","15,298"
763,Campbells,September 2018,44,"18,476","8,957"
764,Campbells,August 2018,53,"23,066","13,228"
765,Campbells,July 2018,52,"18,099","6,307"
766,Campbells,June 2018,41,"16,547","8,047"
767,Campbells,May 2018,42,"315,648","38,943"
768,Campbells,April 2018,38,"149,071","22,495"
769,Campbells,March 2018,36,"15,011","6,235"
770,Campbells,February 2018,32,"12,024","5,320"
771,Campbells,January 2018,31,"16,989","11,838"
772,Campbells,December 2017,37,"29,187","18,155"
773,Campbells,November 2017,28,"35,844","23,242"
774,Campbells,October 2017,28,"31,578","16,408"
775,Pepperidge Farm,May 2019,3,"8,341","5,071"
776,Pepperidge Farm,April 2019,2,"12,118","7,361"
777,Pepperidge Farm,March 2019,2,"6,710","3,810"
778,Pepperidge Farm,February 2019,0,0,0
779,Pepperidge Farm,January 2019,3,"7,953","4,829"
780,Pepperidge Farm,December 2018,3,"7,568","4,535"
781,Pepperidge Farm,November 2018,3,"7,419","4,928"
782,Pepperidge Farm,October 2018,1,"8,033","3,345"
783,Pepperidge Farm,September 2018,1,648,418
784,Pepperidge Farm,August 2018,2,"9,350","4,867"
785,Pepperidge Farm,July 2018,2,610,356
786,Pepperidge Farm,June 2018,1,988,545
787,Pepperidge Farm,May 2018,3,"12,064","6,238"
788,Pepperidge Farm,April 2018,2,"15,154","7,745"
789,Pepperidge Farm,March 2018,2,729,313
790,Pepperidge Farm,February 2018,2,643,190
791,Pepperidge Farm,January 2018,1,473,33
792,Pepperidge Farm,December 2017,0,0,0
793,Pepperidge Farm,November 2017,1,577,239
794,Pepperidge Farm,October 2017,1,741,336
795,Goldfish Crackers,May 2019,0,0,0
796,Goldfish Crackers,April 2019,0,0,0
797,Goldfish Crackers,March 2019,1,9,10
798,Goldfish Crackers,February 2019,0,0,0
799,Goldfish Crackers,January 2019,2,164,17
800,Goldfish Crackers,December 2018,1,39,28
801,Goldfish Crackers,November 2018,0,0,0
802,Goldfish Crackers,October 2018,0,0,0
803,Goldfish Crackers,September 2018,1,104,25
804,Goldfish Crackers,August 2018,1,9,8
805,Goldfish Crackers,July 2018,0,0,0
806,Goldfish Crackers,June 2018,0,0,0
807,Goldfish Crackers,May 2018,0,0,0
808,Goldfish Crackers,April 2018,2,140,31
809,Goldfish Crackers,March 2018,0,0,0
810,Goldfish Crackers,February 2018,0,0,0
811,Goldfish Crackers,January 2018,1,1,0
812,Goldfish Crackers,December 2017,0,0,0
813,Goldfish Crackers,November 2017,1,0,0
814,Goldfish Crackers,October 2017,1,105,5
815,Kraft,May 2019,109,"48,896","24,393"
816,Kraft,April 2019,112,"53,763","28,708"
817,Kraft,March 2019,72,"37,975","18,927"
818,Kraft,February 2019,70,"39,814","11,601"
819,Kraft,January 2019,91,"47,077","21,102"
820,Kraft,December 2018,92,"42,925","16,643"
821,Kraft,November 2018,76,"45,243","19,140"
822,Kraft,October 2018,84,"51,510","21,245"
823,Kraft,September 2018,77,"54,044","22,750"
824,Kraft,August 2018,70,"52,461","18,172"
825,Kraft,July 2018,74,"50,467","19,242"
826,Kraft,June 2018,86,"166,402","52,268"
827,Kraft,May 2018,75,"95,630","31,033"
828,Kraft,April 2018,83,"84,912","24,338"
829,Kraft,March 2018,89,"191,118","48,319"
830,Kraft,February 2018,88,"159,920","51,242"
831,Kraft,January 2018,69,"152,940","65,224"
832,Kraft,December 2017,76,"113,121","39,689"
833,Kraft,November 2017,81,"144,754","55,725"
834,Kraft,October 2017,79,"163,398","51,497"
835,Planters Nuts,May 2019,0,0,0
836,Planters Nuts,April 2019,0,0,0
837,Planters Nuts,March 2019,0,0,0
838,Planters Nuts,February 2019,0,0,0
839,Planters Nuts,January 2019,0,0,0
840,Planters Nuts,December 2018,0,0,0
841,Planters Nuts,November 2018,0,0,0
842,Planters Nuts,October 2018,0,0,0
843,Planters Nuts,September 2018,0,0,0
844,Planters Nuts,August 2018,0,0,0
845,Planters Nuts,July 2018,0,0,0
846,Planters Nuts,June 2018,0,0,0
847,Planters Nuts,May 2018,0,0,0
848,Planters Nuts,April 2018,0,0,0
849,Planters Nuts,March 2018,0,0,0
850,Planters Nuts,February 2018,0,0,0
851,Planters Nuts,January 2018,0,0,0
852,Planters Nuts,December 2017,0,0,0
853,Planters Nuts,November 2017,0,0,0
854,Planters Nuts,October 2017,1,37,40
855,Oscar Mayer,May 2019,1,145,122
856,Oscar Mayer,April 2019,1,0,0
857,Oscar Mayer,March 2019,0,0,0
858,Oscar Mayer,February 2019,2,143,116
859,Oscar Mayer,January 2019,2,226,212
860,Oscar Mayer,December 2018,1,79,64
861,Oscar Mayer,November 2018,2,43,50
862,Oscar Mayer,October 2018,2,623,272
863,Oscar Mayer,September 2018,1,582,484
864,Oscar Mayer,August 2018,0,0,0
865,Oscar Mayer,July 2018,1,"1,228",856
866,Oscar Mayer,June 2018,1,884,617
867,Oscar Mayer,May 2018,1,370,237
868,Oscar Mayer,April 2018,1,787,95
869,Oscar Mayer,March 2018,1,66,39
870,Oscar Mayer,February 2018,1,25,15
871,Oscar Mayer,January 2018,1,71,49
872,Oscar Mayer,December 2017,1,110,60
873,Oscar Mayer,November 2017,1,28,33
874,Oscar Mayer,October 2017,1,60,74
875,Smuckers,May 2019,2,"2,341","1,013"
876,Smuckers,April 2019,2,854,519
877,Smuckers,March 2019,2,885,507
878,Smuckers,February 2019,1,523,264
879,Smuckers,January 2019,1,618,320
880,Smuckers,December 2018,1,765,480
881,Smuckers,November 2018,1,"1,096",469
882,Smuckers,October 2018,1,"1,254",601
883,Smuckers,September 2018,0,0,0
884,Smuckers,August 2018,1,"1,297",342
885,Smuckers,July 2018,0,0,0
886,Smuckers,June 2018,1,70,100
887,Smuckers,May 2018,2,368,263
888,Smuckers,April 2018,2,199,108
889,Smuckers,March 2018,1,310,301
890,Smuckers,February 2018,1,82,23
891,Smuckers,January 2018,0,0,0
892,Smuckers,December 2017,1,290,272
893,Smuckers,November 2017,1,346,409
894,Smuckers,October 2017,1,113,108
895,Fruit-Fulls,May 2019,0,0,0
896,Fruit-Fulls,April 2019,0,0,0
897,Fruit-Fulls,March 2019,0,0,0
898,Fruit-Fulls,February 2019,0,0,0
899,Fruit-Fulls,January 2019,0,0,0
900,Fruit-Fulls,December 2018,0,0,0
901,Fruit-Fulls,November 2018,0,0,0
902,Fruit-Fulls,October 2018,0,0,0
903,Fruit-Fulls,September 2018,0,0,0
904,Fruit-Fulls,August 2018,0,0,0
905,Fruit-Fulls,July 2018,0,0,0
906,Fruit-Fulls,June 2018,0,0,0
907,Fruit-Fulls,May 2018,0,0,0
908,Fruit-Fulls,April 2018,0,0,0
909,Fruit-Fulls,March 2018,0,0,0
910,Fruit-Fulls,February 2018,0,0,0
911,Fruit-Fulls,January 2018,0,0,0
912,Fruit-Fulls,December 2017,0,0,0
913,Fruit-Fulls,November 2017,0,0,0
914,Fruit-Fulls,October 2017,0,0,0
915,Jif,May 2019,576,"833,227","336,261"
916,Jif,April 2019,571,"825,283","355,139"
917,Jif,March 2019,424,"685,399","281,374"
918,Jif,February 2019,359,"536,860","170,961"
919,Jif,January 2019,487,"593,260","199,594"
920,Jif,December 2018,466,"520,671","208,071"
921,Jif,November 2018,402,"736,083","257,899"
922,Jif,October 2018,409,"403,631","165,319"
923,Jif,September 2018,403,"539,969","212,114"
924,Jif,August 2018,407,"673,091","234,445"
925,Jif,July 2018,392,"711,098","230,065"
926,Jif,June 2018,389,"597,842","207,523"
927,Jif,May 2018,387,"502,339","185,336"
928,Jif,April 2018,369,"860,850","315,362"
929,Jif,March 2018,387,"752,481","217,576"
930,Jif,February 2018,332,"464,726","154,101"
931,Jif,January 2018,319,"386,785","179,031"
932,Jif,December 2017,352,"810,570","373,867"
933,Jif,November 2017,309,"751,078","349,428"
934,Jif,October 2017,296,"270,995","113,503"
935,The Wonderful Company,May 2019,0,0,0
936,The Wonderful Company,April 2019,0,0,0
937,The Wonderful Company,March 2019,0,0,0
938,Wonderful Halos,May 2019,0,0,0
939,Wonderful Halos,April 2019,0,0,0
940,Wonderful Halos,March 2019,0,0,0
941,Wonderful Halos,February 2019,0,0,0
942,Wonderful Halos,January 2019,0,0,0
943,Wonderful Halos,December 2018,0,0,0
944,Wonderful Halos,November 2018,0,0,0
945,Wonderful Halos,October 2018,0,0,0
946,Wonderful Halos,September 2018,0,0,0
947,Wonderful Halos,August 2018,0,0,0
948,Wonderful Halos,July 2018,0,0,0
949,Wonderful Halos,June 2018,0,0,0
950,Wonderful Halos,May 2018,0,0,0
951,Wonderful Halos,April 2018,0,0,0
952,Wonderful Halos,March 2018,0,0,0
953,Wonderful Halos,February 2018,0,0,0
954,Wonderful Halos,January 2018,0,0,0
955,Wonderful Halos,December 2017,0,0,0
956,Wonderful Halos,November 2017,0,0,0
957,Wonderful Halos,October 2017,0,0,0
958,Wonderful Pistachios,May 2019,0,0,0
959,Wonderful Pistachios,April 2019,0,0,0
960,Wonderful Pistachios,March 2019,0,0,0
961,Wonderful Pistachios,February 2019,0,0,0
962,Wonderful Pistachios,January 2019,0,0,0
963,Wonderful Pistachios,December 2018,0,0,0
964,Wonderful Pistachios,November 2018,1,5,3
965,Wonderful Pistachios,October 2018,0,0,0
966,Wonderful Pistachios,September 2018,0,0,0
967,Wonderful Pistachios,August 2018,0,0,0
968,Wonderful Pistachios,July 2018,0,0,0
969,Wonderful Pistachios,June 2018,0,0,0
970,Wonderful Pistachios,May 2018,1,73,96
971,Wonderful Pistachios,April 2018,1,114,84
972,Wonderful Pistachios,March 2018,0,0,0
973,Wonderful Pistachios,February 2018,0,0,0
974,Wonderful Pistachios,January 2018,0,0,0
975,Wonderful Pistachios,December 2017,0,0,0
976,Wonderful Pistachios,November 2017,0,0,0
977,Wonderful Pistachios,October 2017,0,0,0
978,Clif,May 2019,103,"134,979","55,902"
979,Clif,April 2019,100,"94,022","38,797"
980,Clif,March 2019,68,"30,540","12,579"
981,Clif,February 2019,73,"32,814","19,123"
982,Clif,January 2019,84,"183,550","125,490"
983,Clif,December 2018,83,"37,999","19,735"
984,Clif,November 2018,91,"56,407","25,096"
985,Clif,October 2018,86,"86,953","22,852"
986,Clif,September 2018,89,"178,349","25,428"
987,Clif,August 2018,80,"88,960","19,838"
988,Clif,July 2018,72,"95,487","22,286"
989,Clif,June 2018,73,"54,468","23,900"
990,Clif,May 2018,65,"41,669","21,066"
991,Clif,April 2018,71,"32,820","18,543"
992,Clif,March 2018,69,"37,322","15,679"
993,Clif,February 2018,60,"25,660","14,646"
994,Clif,January 2018,60,"35,104","17,426"
995,Clif,December 2017,58,"53,229","29,551"
996,Clif,November 2017,58,"32,352","17,841"
997,Clif,October 2017,63,"50,594","32,986"
998,Nutella,May 2019,60,"253,466","130,683"
999,Nutella,April 2019,66,"273,244","130,373"
1000,Nutella,March 2019,44,"136,681","76,766"
1001,Nutella,February 2019,47,"238,634","91,633"
1002,Nutella,January 2019,57,"193,009","96,402"
1003,Nutella,December 2018,46,"129,075","85,175"
1004,Nutella,November 2018,47,"115,696","35,460"
1005,Nutella,October 2018,44,"205,395","100,722"
1006,Nutella,September 2018,39,"183,614","69,614"
1007,Nutella,August 2018,47,"154,131","67,083"
1008,Nutella,July 2018,45,"290,165","64,167"
1009,Nutella,June 2018,42,"386,180","93,344"
1010,Nutella,May 2018,56,"445,967","104,043"
1011,Nutella,April 2018,55,"258,478","83,359"
1012,Nutella,March 2018,58,"396,254","61,916"
1013,Nutella,February 2018,53,"610,866","99,972"
1014,Nutella,January 2018,49,"353,333","119,798"
1015,Nutella,December 2017,51,"518,992","132,037"
1016,Nutella,November 2017,41,"87,376","28,744"
1017,Nutella,October 2017,48,"214,578","59,450"
1018,Kozy Shak,May 2019,0,0,0
1019,Kozy Shak,April 2019,0,0,0
1020,Kozy Shak,March 2019,0,0,0
1021,Kozy Shak,February 2019,0,0,0
1022,Kozy Shak,January 2019,0,0,0
1023,Kozy Shak,December 2018,0,0,0
1024,Kozy Shak,November 2018,0,0,0
1025,Kozy Shak,October 2018,0,0,0
1026,Kozy Shak,September 2018,0,0,0
1027,Kozy Shak,August 2018,0,0,0
1028,Kozy Shak,July 2018,0,0,0
1029,Kozy Shak,June 2018,0,0,0
1030,Kozy Shak,May 2018,0,0,0
1031,Kozy Shak,April 2018,0,0,0
1032,Kozy Shak,March 2018,0,0,0
1033,Kozy Shak,February 2018,0,0,0
1034,Kozy Shak,January 2018,0,0,0
1035,Kozy Shak,December 2017,0,0,0
1036,Kozy Shak,November 2017,0,0,0
1037,Kozy Shak,October 2017,0,0,0
1038,McKee Foods,May 2019,0,0,0
1039,McKee Foods,April 2019,0,0,0
1040,McKee Foods,March 2019,0,0,0
1041,McKee Foods,February 2019,0,0,0
1042,McKee Foods,January 2019,0,0,0
1043,McKee Foods,December 2018,0,0,0
1044,McKee Foods,November 2018,0,0,0
1045,McKee Foods,October 2018,0,0,0
1046,McKee Foods,September 2018,0,0,0
1047,McKee Foods,August 2018,0,0,0
1048,McKee Foods,July 2018,0,0,0
1049,McKee Foods,June 2018,0,0,0
1050,McKee Foods,May 2018,0,0,0
1051,McKee Foods,April 2018,0,0,0
1052,McKee Foods,March 2018,0,0,0
1053,McKee Foods,February 2018,0,0,0
1054,McKee Foods,January 2018,0,0,0
1055,McKee Foods,December 2017,0,0,0
1056,McKee Foods,November 2017,0,0,0
1057,McKee Foods,October 2017,0,0,0
1058,Little Debbie,May 2019,1,91,82
1059,Little Debbie,April 2019,1,136,118
1060,Little Debbie,March 2019,1,85,84
1061,Little Debbie,February 2019,2,"1,114",801
1062,Little Debbie,January 2019,1,"1,758","1,359"
1063,Little Debbie,December 2018,2,"2,252","1,585"
1064,Little Debbie,November 2018,1,322,286
1065,Little Debbie,October 2018,2,"1,007",822
1066,Little Debbie,September 2018,2,590,532
1067,Little Debbie,August 2018,0,0,0
1068,Little Debbie,July 2018,3,"2,045",678
1069,Little Debbie,June 2018,2,"1,650",711
1070,Little Debbie,May 2018,0,0,0
1071,Little Debbie,April 2018,0,0,0
1072,Little Debbie,March 2018,1,724,576
1073,Little Debbie,February 2018,1,553,417
1074,Little Debbie,January 2018,1,142,60
1075,Little Debbie,December 2017,0,0,0
1076,Little Debbie,November 2017,0,0,0
1077,Little Debbie,October 2017,0,0,0
1078,Sun Belt Bakery,May 2019,0,0,0
1079,Sun Belt Bakery,April 2019,0,0,0
1080,Sun Belt Bakery,March 2019,0,0,0
1081,Sun Belt Bakery,February 2019,0,0,0
1082,Sun Belt Bakery,January 2019,0,0,0
1083,Sun Belt Bakery,December 2018,0,0,0
1084,Sun Belt Bakery,November 2018,0,0,0
1085,Sun Belt Bakery,October 2018,0,0,0
1086,Sun Belt Bakery,September 2018,0,0,0
1087,Sun Belt Bakery,August 2018,0,0,0
1088,Sun Belt Bakery,July 2018,0,0,0
1089,Sun Belt Bakery,June 2018,0,0,0
1090,Sun Belt Bakery,May 2018,0,0,0
1091,Sun Belt Bakery,April 2018,0,0,0
1092,Sun Belt Bakery,March 2018,0,0,0
1093,Sun Belt Bakery,February 2018,0,0,0
1094,Sun Belt Bakery,January 2018,0,0,0
1095,Sun Belt Bakery,December 2017,0,0,0
1096,Sun Belt Bakery,November 2017,0,0,0
1097,Sun Belt Bakery,October 2017,0,0,0
1098,Procter & Gamble,May 2019,0,0,0
1099,Procter & Gamble,April 2019,0,0,0
1100,Procter & Gamble,March 2019,0,0,0
1101,Procter & Gamble,February 2019,0,0,0
1102,Procter & Gamble,January 2019,0,0,0
1103,Procter & Gamble,December 2018,0,0,0
1104,Procter & Gamble,November 2018,0,0,0
1105,Procter & Gamble,October 2018,0,0,0
1106,Procter & Gamble,September 2018,0,0,0
1107,Procter & Gamble,August 2018,0,0,0
1108,Procter & Gamble,July 2018,0,0,0
1109,Procter & Gamble,June 2018,0,0,0
1110,Procter & Gamble,May 2018,0,0,0
1111,Procter & Gamble,April 2018,0,0,0
1112,Procter & Gamble,March 2018,0,0,0
1113,Procter & Gamble,February 2018,0,0,0
1114,Procter & Gamble,January 2018,0,0,0
1115,Procter & Gamble,December 2017,0,0,0
1116,Procter & Gamble,November 2017,0,0,0
1117,Procter & Gamble,October 2017,0,0,0
1118,META Health,May 2019,0,0,0
1119,META Health,April 2019,0,0,0
1120,META Health,March 2019,0,0,0
1121,META Health,February 2019,0,0,0
1122,META Health,January 2019,0,0,0
1123,META Health,December 2018,0,0,0
1124,META Health,November 2018,0,0,0
1125,META Health,October 2018,0,0,0
1126,META Health,September 2018,0,0,0
1127,META Health,August 2018,0,0,0
1128,META Health,July 2018,0,0,0
1129,META Health,June 2018,0,0,0
1130,META Health,May 2018,0,0,0
1131,META Health,April 2018,0,0,0
1132,META Health,March 2018,0,0,0
1133,META Health,February 2018,0,0,0
1134,META Health,January 2018,0,0,0
1135,META Health,December 2017,0,0,0
1136,META Health,November 2017,0,0,0
1137,META Health,October 2017,0,0,0
1138,Sheila G,May 2019,3,"3,648","1,698"
